job_title,company_name,location,is_remote,salary_min,salary_max,skills_required,experience,date_posted,job_url,description
AI BA/AI Workflow process analyst,EY,Pune,False,,,,,2026-04-09T00:00:00.000Z,https://jobs.weekday.works/ai-ba-ai-workflow-process-analyst-at-ey-4398814788,"EY

Website: ey.com

Job details:

At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Joi"
Global Data Analyst Senior Specialist,Boston Consulting Group,Gurugram,False,,,,,2026-04-10T23:00:00.000Z,https://careers.bcg.com/global/en/job/56788/Global-Data-Analyst-Senior-Specialist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Who We Are

Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring compl"
Senior AI Developer,BlackLine,Bengaluru,False,,,,,2026-04-07T00:00:00.000Z,https://careers.blackline.com/sales/jobs/7331?lang=en-us&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Get to Know Us:

It's fun to work in a company where people truly believe in what they're doing!

At BlackLine, we're committed to bringing passion and customer focus to the business of enterprise applications.

Since being founded in 2001, BlackLine has become a leading provider of cloud software t"
Discretionary Analyst- Ai/ml Driven,AAA Global,Hubballi,False,,,,,2026-03-12T00:00:00.000Z,https://bebee.com/in/jobs/discretionary-analyst-ai-ml-driven-aaa-global-hubli--jobssear-3890489535?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Role: Discretionary Analyst- AI/ML Driven Location: Mumbai / Jaipur / Remote within India Experience: 3+ years About the Role A well-backed investment firm is looking for an Analyst who uses AI-led approaches for stock selection in the Indian markets.

This is a technology-first role focused on buil"
AI Functional Senior Consultant,C3 India Delivery Centre LLP,Noida,False,,,,,2026-04-04T00:00:00.000Z,https://careers.crowe.com/job/CROCROUSR49950EXTERNALENUS/AI-Functional-Senior-Consultant?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Your Journey at Crowe Starts Here:

At Crowe, you can build a meaningful and rewarding career. With real flexibility to balance work with life moments, you’re trusted to deliver results and make an impact. We embrace you for who you are, care for your well-being, and nurture your career. Everyone ha"
Business Analyst - Gen AI Projects,Nasugroup,Chennai,False,,,,,2026-04-03T00:00:00.000Z,https://www.shine.com/jobs/business-analyst-gen-ai-projects/nasugroup/18876057?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"As a Business Analyst for Gen AI projects, you will play a crucial role in understanding business needs and leveraging Gen AI solutions to enhance business processes. Your responsibilities will include:

- Translating business requirements into precise documentation.
- Collaborating with Gen AI, dat"
IT Business Systems Analyst (Automation & AI),IN01 Illumina India,IN,False,,,,,2026-03-24T00:00:00.000Z,https://illumina.wd1.myworkdayjobs.com/en-US/illumina-careers/job/IT-Business-Systems-Analyst--Automation---AI-_42264-JOB?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"What if the work you did every day could impact the lives of people you know? Or all of humanity? At Illumina, we are expanding access to genomic technology to realize health equity for billions of people around the world. Our efforts enable life-changing discoveries that are transforming human heal"
AI-Powered Engineer — Product & Automation,Viral Pitch: Influencer Marketing Platform,Gurugram,False,,,,,2026-04-05T00:00:00.000Z,https://in.linkedin.com/jobs/view/ai-powered-engineer-%E2%80%94-product-automation-at-viral-pitch-influencer-marketing-platform-4394436643?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Company Description

Viral Pitch is a ""self-serve"" influencer advertising platform designed to empower brands with authentic content and meaningful influencer relationships. The platform simplifies collaborations between brands and influencers by leveraging data-driven insights and scalable solution"
Lead Specialist - Insurance Operations (AI Specialist),Marsh,Mumbai,False,,,,,2026-04-09T00:00:00.000Z,https://careers.marsh.com/global/en/job/MAMCGLOBALR329782EXTERNALENGLOBAL/Lead-Specialist-Insurance-Operations-AI-Specialist?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"We are seeking a talented individual to join our Insurance Operations team at Marsh. This role will be based in Mumbai. This is a hybrid role that has a requirement of working at least three days a week in the office.

Lead Specialist – Insurance Operations (Grade D1)

We are seeking a motivated and"
Ops Associate (AI + Content),Pocket FM,Bengaluru,True,,,,,2026-04-05T00:00:00.000Z,https://in.linkedin.com/jobs/view/ops-associate-ai-%2B-content-at-pocket-fm-4397897060?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"About the job

About the Role

Great content delights users.

Smart operations make it happen at scale.

Where the richness of Hindi content meets the cutting-edge power of AI.

Your mission: to craft compelling stories and streamline operations, making a massive impact on content at scale.

Are you"
Remote Data Analyst - 60736,Turing,Mysuru,False,,,,,2026-03-22T00:00:00.000Z,https://bebee.com/in/jobs/remote-data-analyst-60736-turing-mysuru--talent-fc6af2f8ca9b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"About Turing:

Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems.

Turing supports customers in two ways: first, by accelerating frontier research with high-quality da"
Ai Generalist,Kreative & Co.,Navi Mumbai,False,,,,,2026-03-27T00:00:00.000Z,https://bebee.com/in/jobs/ai-generalist-kreative-co-navi-mumbai-maharashtra--theirstack-652020130,"• *Company Description**

Kreative & Co. is a leading agency driven by innovation and creativity, specializing in maximizing ROI for brands. Our team excels in crafting impactful communication strategies that help brands connect meaningfully with their audiences. By offering a diverse range of servi"
Senior Data Engineer – Live Ingestion & Reliability,Fomogo - Hire Fast with AI,Bengaluru,False,,,,,2026-04-10T00:00:00.000Z,https://in.linkedin.com/jobs/view/senior-data-engineer-%E2%80%93-live-ingestion-reliability-at-fomogo-hire-fast-with-ai-4383222307,"Note: This job is not for Fomogo, but one of our clients, NextAlphaAI

About NextAlpha

We build AI-powered intelligence for India's retail investment market. Our product, InvestorAI, is embedded inside broker apps — giving investors company intelligence and portfolio alerts drawn from BSE/NSE filin"
Generative AI- Data Scientist-Senior Associate,PwC Acceleration Center India,Bengaluru,False,,,,,2026-03-19T00:00:00.000Z,https://bebee.com/in/jobs/generative-ai-data-scientist-senior-associate-pwc-acceleration-center-india-bengaluru-east-karnataka--theirstack-646724708,"At PwC, our people in data and analytics focus on leveraging data to drive insights and make informed business decisions. They utilise advanced analytics techniques to help clients optimise their operations and achieve their strategic goals. In data analysis at PwC, you will focus on utilising advan"
EH-FY26-Consulting-AI & Data-Analyst-Business Analyst,Deloitte,Chennai,False,,,,,2026-04-05T00:00:00.000Z,https://jobs.weekday.works/eh-fy26-consulting-ai-data-analyst-business-analyst-at-deloitte-4394437014,"Deloitte

Website: deloitte.com

Job details:

Summary

Position Summary

Artificial Intelligence & Engineering

AI & Engineering leverages cutting-edge engineering capabilities to help build, deploy, and operate integrated/verticalized sector solutions in software, data, AI, network, and hybrid clo"
"Product Analyst, AI Foundations",Tide,Hyderabad,False,,,,,2026-04-05T00:00:00.000Z,https://echojobs.io/job/tide-product-analyst-4-ai-foundations-frg15,"Product Analyst - 4 (AI Foundations)
Location: India, Hyderabad
Department: One Platform
ABOUT TIDE

At Tide we help SMEs save time (and money) in the running of their businesses by not only offering business accounts and related banking services, but also a comprehensive set of highly usable and co"
Remote Data Analyst - 60736,Turing,Vellore,False,,,,,2026-03-20T00:00:00.000Z,https://bebee.com/in/jobs/remote-data-analyst-60736-turing-vellore--talent-f7d66cefc47e,"About Turing:

Based in San Francisco, California, Turing is the world’s leading research accelerator for frontier AI labs and a trusted partner for global enterprises deploying advanced AI systems. Turing supports customers in two ways: first, by accelerating frontier research with high-quality dat"
AI Researcher And Prompt Expert,Prachand Entertainment,Mumbai,False,,,,,2026-03-19T00:00:00.000Z,https://bebee.com/in/jobs/ai-researcher-and-prompt-expert-prachand-entertainment-mumbai-maharashtra--theirstack-646828497,"• *Company Description**

Prachand Entertainment is a versatile production company specializing in storytelling, production, post-production, and sound. With three distinct verticals, the company delivers creative and innovative solutions tailored to the evolving entertainment industry. Dedicated to"
AI Quality Analyst (Personalization) – Chinese / Japanese / Korean / Thai,Destinare Services,Bunghmun,False,,,,,2026-03-13T00:00:00.000Z,https://bebee.com/in/jobs/ai-quality-analyst-personalization-chinese-japanese-korean-thai-destinare-services-bunghmun--talent-c7e3856978a7,"Destinare Services is hiring AI Quality Analysts to evaluate personalization features in AI models. The role involves designing multi-turn prompts using personal context and evaluating AI responses for accuracy, grounding, and helpfulness.

Candidates must be fluent in any one of the following langu"
Software Engineer Agentic AI,Barclays,Bengaluru,False,,,,,2026-04-08T00:00:00.000Z,https://search.jobs.barclays/job/bengaluru/software-engineer-agentic-ai/13015/93764357056,"Join us as a Software Engineer Agentic AI at Barclays, where you'll spearhead the evolution of our digital landscape, driving innovation and excellence. You'll harness cutting-edge technology to revolutionize our digital offerings, ensuring unapparelled customer experiences. The ideal candidate will"
AI & Operational Excellence Specialist,S&P Global,Hyderabad,False,,,,,2026-03-19T00:00:00.000Z,https://bebee.com/in/jobs/ai-operational-excellence-specialist-sp-global-hyderabad-telangana--theirstack-646649917,"• *About The Role**
• *Grade Level (for internal use):**

09
• Job Description Summary
• An opportunity to work with Ops leadership and/or individual contributors and contribute towards achieving strong business results.
• Partner with various stakeholders such as senior operations leadership, data "
Data Analyst (fresher),Clovity,Solapur,False,,,,,2026-03-20T00:00:00.000Z,https://bebee.com/in/jobs/data-analyst-fresher-clovity-solpur--jobssear-3909893293,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics.

They will be responsible for conducting both recurring and ad hoc analysis for business users.

Responsibilities Understand the day-to-day issues that our business f"
